student_id,risk_level,title,category,priority,status,detail
ST2918,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2918,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 52 sits below the cohort mid-point.
ST2919,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2919,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 31% (28/28 sessions).
ST2919,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 39/100 with 5 logins recorded.
ST2919,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2919,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2920,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2920,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 30% (9/26 sessions).
ST2920,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 38/100 with 3 logins recorded.
ST2920,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2920,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2921,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2921,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 37% (5/28 sessions).
ST2921,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST2921,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2921,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2922,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 13/100.
ST2922,High Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2922,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 40 sits below the cohort mid-point.
ST2922,High Risk,Work through: Decision Tables,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Managing Software Projects.
ST2923,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 31/100.
ST2923,High Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2923,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 57% (28/28 sessions).
ST2923,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 27 sits below the cohort mid-point.
ST2923,High Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST2924,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2924,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 48% (25/25 sessions).
ST2924,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2924,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2925,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2925,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2925,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2925,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2926,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2926,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 38% (9/25 sessions).
ST2926,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2926,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2926,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST2927,Medium Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2927,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 32/100 with 19 logins recorded.
ST2927,Medium Risk,Work through: Pre-reading Material,Learning resource,High,Recommended,PDF - 30 min - Foundational - General.
ST2927,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2927,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2928,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 23/100.
ST2928,High Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2928,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 45% (11/30 sessions).
ST2928,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 33/100 with 13 logins recorded.
ST2928,High Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2929,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2929,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 48% (8/26 sessions).
ST2929,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2929,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2929,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST2930,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2930,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 36% (17/30 sessions).
ST2930,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2930,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2930,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 55 sits below the cohort mid-point.
ST2931,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2931,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2931,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2931,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2931,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 26 sits below the cohort mid-point.
ST2932,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2932,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 33% (7/25 sessions).
ST2932,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2932,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2932,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2933,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 47/100.
ST2933,High Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2933,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 45% (20/27 sessions).
ST2933,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 45 sits below the cohort mid-point.
ST2933,High Risk,Work through: Introduction to UI/UX Design,Learning resource,High,Recommended,PDF - 45 min - Intermediate - UI/UX Design.
ST2934,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2934,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2934,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2934,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2934,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST2935,Medium Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2935,Medium Risk,Work through: Pre-reading Material,Learning resource,High,Recommended,PDF - 30 min - Foundational - General.
ST2935,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2935,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2935,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 26 sits below the cohort mid-point.
ST2936,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2936,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2936,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2936,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST2937,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2937,Medium Risk,Work through: Introduction to UI/UX Design,Learning resource,High,Recommended,PDF - 45 min - Intermediate - UI/UX Design.
ST2937,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2937,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2938,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2938,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 59% (16/25 sessions).
ST2938,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2938,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2938,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2939,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2939,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2939,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2939,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 46 sits below the cohort mid-point.
ST2940,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2940,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 41% (10/30 sessions).
ST2940,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 24/100 with 4 logins recorded.
ST2940,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2940,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2941,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2941,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (25/27 sessions).
ST2941,Medium Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST2941,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2941,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST2942,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2942,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST2942,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2942,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 48 sits below the cohort mid-point.
ST2943,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2943,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST2943,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2943,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST2944,Low Risk,Complete the non-engaged lesson: General,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2944,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2944,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 47 sits below the cohort mid-point.
ST2944,Low Risk,Work through: Pre-reading Material,Learning resource,Medium,Recommended,PDF - 30 min - Foundational - General.
ST2945,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 20/100.
ST2945,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 44 sits below the cohort mid-point.
ST2945,High Risk,Work through: Testing - Lecture Recording,Learning resource,High,Recommended,Video - 60 min - Intermediate - Software Testing.
ST2945,High Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2946,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 54/100.
ST2946,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2946,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 31% (28/28 sessions).
ST2946,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 36 sits below the cohort mid-point.
ST2946,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 38/100 with 14 logins recorded.
ST2947,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2947,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 27% (8/26 sessions).
ST2947,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 40/100 with 8 logins recorded.
ST2947,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2947,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2948,Low Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2948,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST2948,Low Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,Medium,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2948,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2949,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 40% (10/28 sessions).
ST2949,Low Risk,Complete the non-engaged lesson: Software Testing,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2949,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST2949,Low Risk,Work through: Software Testing,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2949,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2950,Low Risk,Complete the non-engaged lesson: General,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2950,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2950,Low Risk,Work through: Pre-reading Material,Learning resource,Medium,Recommended,PDF - 30 min - Foundational - General.
ST2951,Medium Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2951,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (7/28 sessions).
ST2951,Medium Risk,Work through: Pre-reading Material,Learning resource,High,Recommended,PDF - 30 min - Foundational - General.
ST2951,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2951,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST2952,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2952,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 58% (4/26 sessions).
ST2952,Medium Risk,Work through: How to Install Git?,Learning resource,High,Recommended,URL/Video - 20 min - Beginner - Software Development Models.
ST2952,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2952,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2953,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2953,Medium Risk,Work through: Lesson 03 - Agile Scrum,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Agile & Scrum.
ST2953,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2953,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2954,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 29% (20/25 sessions).
ST2954,Low Risk,Complete the non-engaged lesson: Software Measurement,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2954,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST2954,Low Risk,Work through: Software Measurement,Learning resource,Medium,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST2954,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2955,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2955,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2955,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2955,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2955,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST2956,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 30/100.
ST2956,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2956,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 52% (8/27 sessions).
ST2956,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 39 sits below the cohort mid-point.
ST2956,High Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2957,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2957,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST2957,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2957,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 47 sits below the cohort mid-point.
ST2958,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 57% (23/30 sessions).
ST2958,Low Risk,Complete the non-engaged lesson: General,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2958,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST2958,Low Risk,Work through: Pre-reading Material,Learning resource,Medium,Recommended,PDF - 30 min - Foundational - General.
ST2958,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2959,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2959,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (30/30 sessions).
ST2959,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2959,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2959,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 28 sits below the cohort mid-point.
ST2960,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2960,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 58% (27/27 sessions).
ST2960,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 39/100 with 8 logins recorded.
ST2960,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST2960,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2961,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2961,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 34% (19/28 sessions).
ST2961,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST2961,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2961,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST2962,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2962,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST2962,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2962,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST2963,Low Risk,Complete the non-engaged lesson: Software Testing,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2963,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST2963,Low Risk,Work through: Software Testing,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2963,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST2964,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST2964,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 58% (7/27 sessions).
ST2964,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST2964,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2964,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 38 sits below the cohort mid-point.
ST2965,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST2965,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 28% (15/30 sessions).
ST2965,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 30/100 with 12 logins recorded.
ST2965,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST2965,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST2966,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
